id,name,etcm_id
ETCM_chemical_id_1633,Sennidin C,1633
ETCM_chemical_id_1634,Sennoside A,1634
ETCM_chemical_id_1635,Sennoside C,1635
ETCM_chemical_id_1636,"3,4,3',5'-Tetrahydroxystilbene-3-Glucoside",1636
ETCM_chemical_id_1637,5-Acetyl-7-Hydroxy-2-Methylbenzopyran-Î“-One,1637
ETCM_chemical_id_1638,Anthraglycoside B,1638
ETCM_chemical_id_1639,5-Carboxy-7-Glucosyloxy-2-Methyl-Benzopyran-Î“-One,1639
ETCM_chemical_id_1640,5-Carboxy-7-Hydroxy-2-Methyl-Benzopyran-Î“-One,1640
ETCM_chemical_id_1641,Cassiachromone,1641
ETCM_chemical_id_1642,1-O-Galloyl-Glycerol,1642
ETCM_chemical_id_1643,7-Hydroxy-2-(2-Hydroxy)Propyl-5-Methyl-Benzopyran-Î“-One,1643
ETCM_chemical_id_1644,6-Hydroxymusizin-8-O-Î’-D-Glucoside,1644
ETCM_chemical_id_1645,2-Methyl-5-Carboxymethyl-7-Hydroxychromanone,1645
ETCM_chemical_id_1646,2-Methyl-5-Carboxymethyl-7-Hydroxychromone,1646
ETCM_chemical_id_1647,Musizin-8-O-Î’-D-Glucoside,1647
ETCM_chemical_id_1648,Phenylbutanone-Glucoside,1648
ETCM_chemical_id_1649,Rhaponticin,1649
ETCM_chemical_id_1650,Rhapontigenin,1650
ETCM_chemical_id_1651,Sennoside B,1651
ETCM_chemical_id_1652,Torachrysone-8-O-Î’-D-Glucoside,1652
ETCM_chemical_id_1653,Torachrysone-8-O-Î’-D-(6'-Oxayl)-Glucoside,1653
ETCM_chemical_id_1654,Procyanidin B1-6-C-Î’-D-Glucopyranoside,1654
ETCM_chemical_id_1655,Taraxasterol Acetate,1655
ETCM_chemical_id_1656,Dihydroaplotaxene,1656
ETCM_chemical_id_1657,Pectolinarin,1657
ETCM_chemical_id_1658,Dotriacontanol,1658
ETCM_chemical_id_1659,"1-Heptadecene,Hexahydroaplotaxene",1659
ETCM_chemical_id_1660,Aplotaxene,1660
ETCM_chemical_id_1661,Pectolinarigenin,1661
ETCM_chemical_id_1662,Î¨-Taraxasteyl Acetate,1662
ETCM_chemical_id_1663,Ingol,1663
ETCM_chemical_id_1664,Geraniin,1664
ETCM_chemical_id_1665,Mallotusinic Acid,1665
ETCM_chemical_id_1666,"2Î‘,3Î’,5Î‘,8Î‘,9Î‘,15Î’-Hexaacetoxy-7Î’-Benzoyloxyjatropha-6(17),11E-Dien-14-One",1666
ETCM_chemical_id_1667,"3Î’,5Î‘,7Î’,8Î‘,9Î‘,15Î’-Hexaacetoxy-2Î‘-Benzoyloxyjatropha-6(17),11E-Dien-14-One",1667
ETCM_chemical_id_1668,"3Î’,5Î‘,7Î’,8Î‘,15Î’-Pentaacetoxy-2Î‘-Benzoyloxyjatropha-6(17),11E-Dien-9,14-Dione",1668
ETCM_chemical_id_1669,"3Î’,5Î‘,8Î‘,9Î‘,-15Î’-Pentaacetoxy-7Î’-Benzoyloxyjatropha-6(17),11E-Dien-14-One",1669
ETCM_chemical_id_1670,"3Î’,5Î‘,7Î’,8Î‘,15Î’-Pentaacetoxyjatropha-6(17),11E-Dien-9,14-Dione",1670
ETCM_chemical_id_1671,"3Î’,5Î‘,8Î‘,15Î’-Tetraacetoxy-7Î’-Benzoyloxyjatropha-6(17),11E-Dien-9,14-Dione",1671
ETCM_chemical_id_1672,Spruceanol,1672
ETCM_chemical_id_1673,Î’-Amyrin Acetate,1673
ETCM_chemical_id_1674,Hexahydroaplotaxene,1674
ETCM_chemical_id_1675,Pectolinarin,1675
ETCM_chemical_id_1676,Î¨-Taraxasteryl Acetate,1676
ETCM_chemical_id_1677,Taraxasteryl Acetate,1677
ETCM_chemical_id_1678,Isatan,1678
ETCM_chemical_id_1679,Glucobrassicin-1-Sulfonate,1679
ETCM_chemical_id_1680,20-Hexadecanoylingenol,1680
ETCM_chemical_id_1681,Syringate,1681
ETCM_chemical_id_1682,Lariciresinol,1682
ETCM_chemical_id_1683,Suffruticoside A,1683
ETCM_chemical_id_1684,Glucobrassicin,1684
ETCM_chemical_id_1685,Glucobrassicin-1-Sulfonate,1685
ETCM_chemical_id_1686,Indican Glucoside,1686
ETCM_chemical_id_1687,Isatan B,1687
ETCM_chemical_id_1688,Neoglucobrassicin,1688
ETCM_chemical_id_1689,Qingdainone,1689
ETCM_chemical_id_1690,1-Thiocyanato-2-Hydroxy-3-Butene,1690
ETCM_chemical_id_1691,Uncinatone,1691
ETCM_chemical_id_1,Dimethyl Trisulfide,1
ETCM_chemical_id_1692,2-Ethyltetrahydrothiophene,1692
ETCM_chemical_id_1693,"(Z,Z)-2,3-Dimethyl-1,4-Butanedithial-S,S'-Dioxide",1693
ETCM_chemical_id_1694,Dimethylthiosulfinate,1694
ETCM_chemical_id_1695,Allixin,1695
ETCM_chemical_id_1696,Allicin,1696
ETCM_chemical_id_1697,"Moran A,Morusin,Paeonol,Quercetin",1697
ETCM_chemical_id_1698,Propylallyldisulfide,1698
ETCM_chemical_id_1699,Methylallylsulfide,1699
ETCM_chemical_id_1700,Propenylmethylthiosulfinate,1700
ETCM_chemical_id_1701,Allylpropyltrisulfide,1701
ETCM_chemical_id_1702,Adenosine,1702
ETCM_chemical_id_1703,"D-Galacturonan,D-Galacturonic Acid",1703
ETCM_chemical_id_1704,Ajoene,1704
ETCM_chemical_id_1705,Allicin,1705
ETCM_chemical_id_1706,Allithiamine,1706
ETCM_chemical_id_1707,Allitridin,1707
ETCM_chemical_id_1708,Allixin,1708
ETCM_chemical_id_1709,3-Allyldisulfanyl-Propenal,1709
ETCM_chemical_id_1710,Allyl Disulfide,1710
ETCM_chemical_id_1711,Allyl Methyl Pentasulfide,1711
ETCM_chemical_id_1712,Allyl Methyl Tetrasulfide,1712
ETCM_chemical_id_1713,Allyl Methyl Trisulfide,1713
ETCM_chemical_id_1714,Allyl Monosulfide,1714
ETCM_chemical_id_1715,Allyl Propyl Disulfide,1715
ETCM_chemical_id_1716,Cthd0233276-15,1716
ETCM_chemical_id_1717,Diallyl Tetrasulfide,1717
ETCM_chemical_id_1718,"Z-4,9-Diene-2,3,7-Trithiadeca-7-Oxide",1718
ETCM_chemical_id_1719,Dimethyl Disulfide,1719
ETCM_chemical_id_1720,Dimethyl Sulfide,1720
ETCM_chemical_id_1721,Dipropyl Disulfide,1721
ETCM_chemical_id_1722,Dithiocyclopentene,1722
ETCM_chemical_id_1723,Divinyl Sulfide,1723
ETCM_chemical_id_1724,2-Hydroxy-Propylene,1724
ETCM_chemical_id_1725,Isoerubioside B,1725
ETCM_chemical_id_1726,Methyl Allyl Disulfide,1726
ETCM_chemical_id_1727,Methyl Allyl Sulfide,1727
ETCM_chemical_id_1728,Methyl Allyl Thiosulfinate,1728
ETCM_chemical_id_1729,"3-Methyl-1,2-Dithia-3-Cyclopentene",1729
ETCM_chemical_id_1730,"4-Methyl-1,2-Dithio-3-Cyclopentene",1730
ETCM_chemical_id_1731,"5-Methyl-1,2-Dithio-3-Cyclopentene",1731
ETCM_chemical_id_1732,Methyl-1-Propenyl Thiosulfinate,1732
ETCM_chemical_id_1733,Methyl Propyl Disulfide,1733
ETCM_chemical_id_1734,Methyl Propyl Trisulfide,1734
ETCM_chemical_id_1735,"6-Methyl-1-Thio-2,4-Cyclohexadiene",1735
ETCM_chemical_id_1736,Pentanal,1736
ETCM_chemical_id_1737,1-Propenylallylthiosulfinate,1737
ETCM_chemical_id_1738,Protodesgalactotigonin,1738
ETCM_chemical_id_1739,Proto-Iso-Erubioside B,1739
ETCM_chemical_id_1740,Sativoside B1,1740
ETCM_chemical_id_1741,Sulfur Dioxide,1741
ETCM_chemical_id_1742,"E-1,7,11-Triene-4,5,9-Trithiadodeca-9,9-Dioxide",1742
ETCM_chemical_id_1743,"3-Vinyl-3,4-Dihydro-1,2-Dithiin-1-Oxide",1743
ETCM_chemical_id_1744,"2-Vinyl-1,3-Dithia-4-Cyclohexene",1744
ETCM_chemical_id_1745,"2-Vinyl-1,3-Dithia-4-Cyclohexene-3-Oxide",1745
ETCM_chemical_id_1746,"3-Vinyl-1,2-Dithia-4-Cyclohexene",1746
ETCM_chemical_id_1747,"3-Vinyl-1,2-Dithia-4-Cyclohexene-2-Oxide",1747
ETCM_chemical_id_1748,"3-Vinyl-1,2-Dithia-5-Cyclohexene",1748
ETCM_chemical_id_1749,"4-Vinyl-1,2,3-Trithia-4-Cyclohexene",1749
ETCM_chemical_id_1750,Dihydroguaiaretic Acid,1750
ETCM_chemical_id_1751,"Rhodioloside,Salidroside",1751
ETCM_chemical_id_1752,Cuneataside A,1752
ETCM_chemical_id_1753,Cuneataside B,1753
ETCM_chemical_id_1754,Cuneataside C,1754
ETCM_chemical_id_1755,Cuneataside D,1755
ETCM_chemical_id_1756,Cuneataside E,1756
ETCM_chemical_id_1757,2-Methoxy-4-Acetylphenyl-1-O-Î’-D-Apiofuranosyl-(1''â†’6')-Î’-Glucopyranoside,1757
ETCM_chemical_id_1758,Osmanthuside H,1758
ETCM_chemical_id_1759,Sargencuneside,1759
ETCM_chemical_id_1760,"1-O-Vanillic Acid-6-O-(3'',5''-Dimethoxy-Galloyl)-Î’-D-Glycoside",1760
ETCM_chemical_id_1761,Tricosanoic Acid,1761
ETCM_chemical_id_1762,Calliterpenone,1762
ETCM_chemical_id_1763,"Behenic Acid , Docosanoic Acid",1763
ETCM_chemical_id_1764,"Luteolin-7-O-Glucuronide,Luteolin-7-O-Î’-D-Glucuronide",1764
ETCM_chemical_id_1765,Apigenin-7-O-Î’-D-Glucuronide,1765
ETCM_chemical_id_1766,Calliterpenone,1766
ETCM_chemical_id_1767,Calliterpenone Monoacetate,1767
ETCM_chemical_id_1768,Asparagine,1768
ETCM_chemical_id_1769,Zizybeosidei,1769
ETCM_chemical_id_1770,"Roseoside,Skimmin",1770
ETCM_chemical_id_1771,Betulonic Acid,1771
ETCM_chemical_id_1772,Lysicamine,1772
ETCM_chemical_id_1773,Alphitolic Acid,1773
ETCM_chemical_id_1774,Nuciferine,1774
ETCM_chemical_id_1775,"Palmitoleic Acid,9-Hexadecenoic Acid",1775
ETCM_chemical_id_1776,Desmosterol,1776
ETCM_chemical_id_1777,Jujuboside A,1777
ETCM_chemical_id_1778,Zizybeosideii,1778
ETCM_chemical_id_1779,Asimilobine,1779
ETCM_chemical_id_1780,Betulin,1780
ETCM_chemical_id_1781,Betulonic Acid,1781
ETCM_chemical_id_1782,Catechol,1782
ETCM_chemical_id_1783,Colubrinic Acid,1783
ETCM_chemical_id_1784,3-O-(Cis-P-Coumaroyl)-Alphitolic Acid,1784
ETCM_chemical_id_1785,3-O-(Trans-P-Coumaroyl)-Alphitolic Acid,1785
ETCM_chemical_id_1786,3-O-(Cis-P-Coumaroyl)-Maslinic Acid,1786
ETCM_chemical_id_1787,3-O-(Trans-P-Coumaroyl)-Maslinic Acid,1787
ETCM_chemical_id_1788,6'-P-Coumaroylspinosin,1788
ETCM_chemical_id_1789,"2Î‘,3Î’-Dihydroxyolean-12-En-28-Oic Acid",1789
ETCM_chemical_id_1790,6'-Feruloylspinosin,1790
ETCM_chemical_id_1791,Jujubasaponin Iv,1791
ETCM_chemical_id_1792,Jujubasaponin V,1792
ETCM_chemical_id_1793,Jujubasaponin Vi,1793
ETCM_chemical_id_1794,Jujuboside A,1794
ETCM_chemical_id_1795,Jujuboside B,1795
ETCM_chemical_id_1796,Jujuboside B1,1796
ETCM_chemical_id_1797,3-Oxo-Olean-12-En-28-Oic Acid,1797
ETCM_chemical_id_1798,6'-Sinapoylspinosin,1798
ETCM_chemical_id_1799,Spinosin,1799
ETCM_chemical_id_1801,Swertisin,1801
ETCM_chemical_id_1802,Tartaric Acid,1802
ETCM_chemical_id_1803,Vitamin B1,1803
ETCM_chemical_id_1804,Vomifoliol,1804
ETCM_chemical_id_1805,Ziziphin,1805
ETCM_chemical_id_1806,Zizyberenalic Acid,1806
ETCM_chemical_id_1807,(R)-Zizyphusine,1807
ETCM_chemical_id_1808,Zizyphussaponin I,1808
ETCM_chemical_id_1809,Zizyphussaponin Ii,1809
ETCM_chemical_id_1810,Zizyphussaponin Iii,1810
ETCM_chemical_id_1811,Nonacosane,1811
ETCM_chemical_id_1812,Heptacosane,1812
ETCM_chemical_id_1813,3-O-Acetyloleanolic Acid,1813
ETCM_chemical_id_1814,Dihydrotanshinone I,1814
ETCM_chemical_id_1815,Dihydroisotanshinone I,1815
ETCM_chemical_id_1816,"1,5-Dihydroxy-3-Methylanthraquinone",1816
ETCM_chemical_id_1817,Tanshinlactone,1817
ETCM_chemical_id_1818,Salvianolic Acid B,1818
ETCM_chemical_id_1819,Salvianolic Acid D,1819
ETCM_chemical_id_1820,Salvianolic Acid E,1820
ETCM_chemical_id_1821,Danshexinkum D,1821
ETCM_chemical_id_1822,Danshexinkum A,1822
ETCM_chemical_id_1823,Methyl Tanshinonate,1823
ETCM_chemical_id_1824,Tanshinaldehyde,1824
ETCM_chemical_id_1825,Isocryptotanshinone,1825
ETCM_chemical_id_1826,Paramiltioic Acid,1826
ETCM_chemical_id_1827,Ferruginol,1827
ETCM_chemical_id_1828,Sugiol,1828
ETCM_chemical_id_1829,Tigogenin,1829
ETCM_chemical_id_1830,Ethyl Lithospermate,1830
ETCM_chemical_id_1831,Salvinone,1831
ETCM_chemical_id_1832,Neocryptotanshinone,1832
ETCM_chemical_id_1833,Isotanshinoneii B,1833
ETCM_chemical_id_1834,Prgewaquinone A,1834
ETCM_chemical_id_1835,Baicalin,1835
ETCM_chemical_id_1836,Cryptotanshinone,1836
ETCM_chemical_id_1837,Danshenol A,1837
ETCM_chemical_id_1838,Danshenol B,1838
ETCM_chemical_id_1839,Danshenspiroketallactone,1839
ETCM_chemical_id_1840,Danshensu,1840
ETCM_chemical_id_1841,Danshensuan B,1841
ETCM_chemical_id_1842,Danshenxinkun A,1842
ETCM_chemical_id_1843,Danshenxinkun B,1843
ETCM_chemical_id_1844,Danshenxinkun C,1844
ETCM_chemical_id_1845,Danshenxinkun D,1845
ETCM_chemical_id_1846,Dehydromiltirone,1846
ETCM_chemical_id_1847,Î”1-Dehydrotanshinone,1847
ETCM_chemical_id_1848,Dihydroisotanshinone I,1848
ETCM_chemical_id_1849,Dihydrotanshinone I,1849
ETCM_chemical_id_1850,"1,2-Dihydrotanshiquinone",1850
ETCM_chemical_id_1851,Epidanshenspiroketallactone,1851
ETCM_chemical_id_1852,Ferruginol,1852
ETCM_chemical_id_1853,Hesperetic Acid,1853
ETCM_chemical_id_1854,3-Î’-Hydroxymethylenetanshiquinone,1854
ETCM_chemical_id_1855,3Î‘-Hydroxytanshinone Iia,1855
ETCM_chemical_id_1856,3Î’-Hydroxytanshinone Iia,1856
ETCM_chemical_id_1857,Isocryptotanshinone,1857
ETCM_chemical_id_1858,"2-Isopropyl-8-Methylphenanthrene-3,4-Dione(R0-090680)",1858
ETCM_chemical_id_1859,Isotanshinone I,1859
ETCM_chemical_id_1860,Isotanshinone Iia,1860
ETCM_chemical_id_1861,1-Keto-Isocryptotanshinone,1861
ETCM_chemical_id_1862,Lithospermate B,1862
ETCM_chemical_id_1863,Magnesium Lithospermate B,1863
ETCM_chemical_id_1864,Methyl Tanshinonate,1864
ETCM_chemical_id_1865,Miltionone I,1865
ETCM_chemical_id_1866,Miltionone Ii,1866
ETCM_chemical_id_1867,Miltipolone,1867
ETCM_chemical_id_1868,Miltirone,1868
ETCM_chemical_id_1869,Monomethyl Lithospermate,1869
ETCM_chemical_id_1870,Neocryptotanshinone,1870
ETCM_chemical_id_1871,Neocryptotanshinone Ii,1871
ETCM_chemical_id_1872,Nortanshinone,1872
ETCM_chemical_id_1873,Oleoyl Danshenxinkun A,1873
ETCM_chemical_id_1874,Oleoyl Neocryptotanshinone,1874
ETCM_chemical_id_1875,Przewaquinone B,1875
ETCM_chemical_id_1876,Rosmarinic Acid Methyl Ester,1876
ETCM_chemical_id_1877,Salvianolic Acid A,1877
ETCM_chemical_id_1878,Salvianolic Acid B,1878
ETCM_chemical_id_1879,Salvianolic Acid C,1879
ETCM_chemical_id_1880,Salvianolic Acid D,1880
ETCM_chemical_id_1881,Salvianolic Acid E,1881
ETCM_chemical_id_1882,Salvianolic Acid G,1882
ETCM_chemical_id_1883,Salvilenone,1883
ETCM_chemical_id_1884,Salvinone,1884
ETCM_chemical_id_1885,Salviol,1885
ETCM_chemical_id_1886,Tanshindiol A,1886
ETCM_chemical_id_1887,Tanshindiol B,1887
ETCM_chemical_id_1888,Tanshindiol C,1888
ETCM_chemical_id_1889,Tanshinlactone,1889
ETCM_chemical_id_1890,Tanshinol A,1890
ETCM_chemical_id_1891,Tanshinol B,1891
ETCM_chemical_id_1892,Tanshinone I,1892
ETCM_chemical_id_1893,Tanshinone Iia,1893
ETCM_chemical_id_1894,Tanshinone Iib,1894
ETCM_chemical_id_1895,Tanshinone Vi,1895
ETCM_chemical_id_1896,"(25R)-5Î‘-Spirostan-3Î’-Ol,Tigogenin",1896
ETCM_chemical_id_1974,Taraxerol,1974
ETCM_chemical_id_1897,Î‘-Acoradiene,1897
ETCM_chemical_id_1898,"1,8-Dimethyl-4-(1-Methylenyl)-Spiro(4,5) Dec-7-Ene,Î’-Acoradiene",1898
ETCM_chemical_id_1899,Î“-Acoradiene,1899
ETCM_chemical_id_1900,Î”-Acoradiene,1900
ETCM_chemical_id_1901,Alloocimene,1901
ETCM_chemical_id_1902,Angelicide,1902
ETCM_chemical_id_1903,Azelaic Acid,1903
ETCM_chemical_id_1904,Bicycloelemene,1904
ETCM_chemical_id_1905,Brefeldin A,1905
ETCM_chemical_id_1906,Camphoric Acid,1906
ETCM_chemical_id_1907,Î‘-Cedrene,1907
ETCM_chemical_id_1908,Cnidilide,1908
ETCM_chemical_id_1909,O-Cresol,1909
ETCM_chemical_id_1910,P-Cresol,1910
ETCM_chemical_id_1911,"2,3-Dicresol",1911
ETCM_chemical_id_1912,"Î”2,4-Dihydrophthalic Anhydride",1912
ETCM_chemical_id_1913,"2',4'-Dihydroxyacetophenone",1913
ETCM_chemical_id_1914,Dimethyl Azelate,1914
ETCM_chemical_id_1915,Dimethyl Camphorate,1915
ETCM_chemical_id_1916,Dimethyl Phthalate,1916
ETCM_chemical_id_1917,Dimethyl Sebacate,1917
ETCM_chemical_id_1918,Dodecanol,1918
ETCM_chemical_id_1919,M-Ethylphenol,1919
ETCM_chemical_id_1920,"Maruzen M,P-Ethylphenol",1920
ETCM_chemical_id_1921,4-Ethylresorcinol,1921
ETCM_chemical_id_1922,Homosenkyunolide H,1922
ETCM_chemical_id_1923,Homosenkyunolide I,1923
ETCM_chemical_id_1924,Isocnidilide,1924
ETCM_chemical_id_1925,Isoeugenol,1925
ETCM_chemical_id_1926,Ligustilide Dimer,1926
ETCM_chemical_id_1927,2-Methyl-Dodecane-5-One,1927
ETCM_chemical_id_1928,Phthalic Anhydride,1928
ETCM_chemical_id_1929,Stigmasterol-Î’-D-Glucoside,1929
ETCM_chemical_id_1930,"Z-3',8',3'Î‘,7'Î‘-Tetrahydro-6,3',7,7'Î‘-Diligustilide-8'-One",1930
ETCM_chemical_id_1931,"2,4,6-Trimethylbenzaldehyde",1931
ETCM_chemical_id_1932,"1,1,5-Trimethyl-2-Formyl-Cyclohexa-2,5-Diene-4-One",1932
ETCM_chemical_id_1933,N-Valerophenone-O-Carboxylic Acid,1933
ETCM_chemical_id_1934,Vitamin B12,1934
ETCM_chemical_id_1939,N-Butyl Allophanate,1939
ETCM_chemical_id_1940,Codopiloic Acid,1940
ETCM_chemical_id_1941,"Daturic Acid,Heptadecanoic Acid,Margaric Acid",1941
ETCM_chemical_id_1942,"1,5-Di-Isobutyl-3,3-Dimethyl[3,1,0]Cyclohexadione",1942
ETCM_chemical_id_1943,Docosane,1943
ETCM_chemical_id_1944,Ethyl-Î‘-D-Fructoside,1944
ETCM_chemical_id_1945,Fructose,1945
ETCM_chemical_id_1946,"2-Furancarboxylic Acid,2-Furoic Acid",1946
ETCM_chemical_id_1947,Heneicosane,1947
ETCM_chemical_id_1948,Heneicosanoic Acid,1948
ETCM_chemical_id_1949,Heptadecane,1949
ETCM_chemical_id_1950,N-Hexyl-Î’-D-Glucopyranoside,1950
ETCM_chemical_id_1951,5-Hydroxy-2-Pyridinemethanol,1951
ETCM_chemical_id_1952,Mannose,1952
ETCM_chemical_id_1953,5-Methoxyfuraldehyde,1953
ETCM_chemical_id_1954,5-Methoxymethyl Furfural,1954
ETCM_chemical_id_1955,O-(O-Methoxyphenoxy)Phenol,1955
ETCM_chemical_id_1956,Methyl Caprylate,1956
ETCM_chemical_id_1957,Methyl Myristate,1957
ETCM_chemical_id_1958,Methyl Octadecanoate,1958
ETCM_chemical_id_1959,(X{2212})-Nicotine,1959
ETCM_chemical_id_1960,Nonadienal,1960
ETCM_chemical_id_1961,"2,4-Nonadienic Acid",1961
ETCM_chemical_id_1962,N-Octadecane,1962
ETCM_chemical_id_1963,Pentadecane,1963
ETCM_chemical_id_1964,Pentadecanoic Acid,1964
ETCM_chemical_id_1965,Rhamnose,1965
ETCM_chemical_id_1966,Ribose,1966
ETCM_chemical_id_1967,Î‘-Spinasterol-Î’-D-Glucoside,1967
ETCM_chemical_id_1968,"Stigmasta-5,22-Dien-3-One",1968
ETCM_chemical_id_1969,"5Î‘-Stigmasta-7,22-Dien-3-One",1969
ETCM_chemical_id_1970,7-Stigmastenol-3-O-Î’-D-Glucoside,1970
ETCM_chemical_id_1971,7-Stigmastenone-3,1971
ETCM_chemical_id_1972,Syringaldehyde,1972
ETCM_chemical_id_1973,Tangshenoside I,1973
ETCM_chemical_id_1975,Taraxeryl Acetate,1975
ETCM_chemical_id_1980,"2-Hydroxy-7-Carboxy-1-Methyl-5-Ethenyl-9,10-Dihydrophenanthrene",1980
ETCM_chemical_id_1981,"2-Hydroxy-8-Carboxy-1-Methyl-5-Ethenyl-9,10-Dihydrophenanthrene",1981
ETCM_chemical_id_1982,"5-(1-Hydroxyethyl)-2,6-Dihydroxy-1,7-Dimethyl-9,10-Dihydrophenanthrene",1982
ETCM_chemical_id_1983,"5-(1-Hydroxyethyl)-2,8-Dihydroxy-1,7-Dimethyl-9,10-Dihydrophenanthrene",1983
ETCM_chemical_id_1984,Juncunol,1984
ETCM_chemical_id_1985,Juncunone,1985
ETCM_chemical_id_1986,Juncusol,1986
ETCM_chemical_id_1987,P-Menth-4-En-3-One,1987
ETCM_chemical_id_1988,"5-(1-Methoxyethyl)-2,6-Dihydroxy-1,7-Dimethyl-9,10-Dihydrophenanthrene",1988
ETCM_chemical_id_1989,Mono-P-Coumaroyl Glyceride,1989
ETCM_chemical_id_1990,2-Tridecanone,1990
ETCM_chemical_id_1991,Apigenin-4'-O-Glucuronide,1991
ETCM_chemical_id_1992,Breviscapine,1992
ETCM_chemical_id_1993,5-O-Caffeoyl Quinic Acid Butyl Ester,1993
ETCM_chemical_id_1994,"1-Hydroxy-2,3,5-Trimethoxyxanthone",1994
ETCM_chemical_id_1995,"1-O-Methyl-3,5-O-Dicaffeoyl Quinic Acid Methyl Ester",1995
ETCM_chemical_id_1996,1-(2'-Î“-Pyranone)-6-Caffeoyl-Î‘-D-Pyranoglucose,1996
ETCM_chemical_id_1997,"5,6,4'-Trihydroxyflavone-7-O-Î’-D-Galactonic Acid",1997
ETCM_chemical_id_1189,Cholesterol,1189
ETCM_chemical_id_2200,Aurantiamide Acetate,2200
ETCM_chemical_id_2414,N-Tricosane,2414
ETCM_chemical_id_2681,Kukoamine A,2681
ETCM_chemical_id_6513,Lyciumamide,6513
ETCM_chemical_id_6514,"Myricyl Acid,Melissic Acid,Triacontanoic Acid",6514
ETCM_chemical_id_6515,Hyoscyamine,6515
ETCM_chemical_id_6516,Atropine,6516
ETCM_chemical_id_6517,Lyciumin A,6517
ETCM_chemical_id_6518,Sugiol,6518
ETCM_chemical_id_6519,Betaine,6519
ETCM_chemical_id_6520,"Î‘-Dimorphecolic Acid,9-Hydroxy-10E,12Z-Octadecadienoic Acid",6520
ETCM_chemical_id_6521,Lyciumin B,6521
ETCM_chemical_id_6522,"9-Hotre,(9S,10E,12Z,15Z)-9-Hydroxy-10,12,15-Octadecatrienoic Acid",6522
ETCM_chemical_id_4755,8-Epiloganic Acid,4755
ETCM_chemical_id_2177,Geniposide,2177
ETCM_chemical_id_4734,Ajugol,4734
ETCM_chemical_id_6501,"D-Glucose,Glucose",6501
ETCM_chemical_id_1998,3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-19Î‘-Hydroxyolean-12-En-28-Oic Acid,1998
ETCM_chemical_id_1999,3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-19Î‘-Hydroxyolean-12-En-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester,1999
ETCM_chemical_id_2000,3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-23-Hydroxyolean-12-En-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester,2000
ETCM_chemical_id_2001,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-19Î’-Hydroxyurs-12,20(30)-Dien-28-Oic Acid",2001
ETCM_chemical_id_2002,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-23-Hydroxyurs-12,19(29)-Dien-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester",2002
ETCM_chemical_id_2003,3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-19Î‘-Hydroxyurs-12-En-28-Oic Acid,2003
ETCM_chemical_id_2004,3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-19Î‘-Hydroxyurs-12-En-28-Oic Acid 28-(6-O-Galloyl-Î’-D-Glucopyranosyl)Ester,2004
ETCM_chemical_id_2005,3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-19Î‘-Hydroxyurs-12-En-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester,2005
ETCM_chemical_id_2006,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]Urs-12,18-Dien-28-Oic Acid",2006
ETCM_chemical_id_2007,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-Urs-12,19-Dien-28-Oic Acid",2007
ETCM_chemical_id_2008,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-Urs-12,19(29)-Dien-28-Oic Acid",2008
ETCM_chemical_id_2009,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]-Urs-11,13(18)-Dien-28-Oic Acid Î’-D-Glucopyranosyl Ester",2009
ETCM_chemical_id_2010,"3Î’-[(Î‘-L-Arabinopyranosyl)Oxy]Urs-12,19(29)-Dien-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester",2010
ETCM_chemical_id_2011,Chrysanthemin,2011
ETCM_chemical_id_2012,Cyanin,2012
ETCM_chemical_id_2013,"2Î‘,3Î’-Dihydroxy-28-Norurs-12,17,19(20),21-Tetraen-23-Oic Cid",2013
ETCM_chemical_id_2014,"3Î’,19Î‘-Dihydroxyurs-12-En-28-Oic Acid",2014
ETCM_chemical_id_2015,"3Î’,19Î‘-Dihydroxyurs-12-En-28-Oic Acid 28-Î’-D-Glucopyranosyl Ester",2015
ETCM_chemical_id_2016,Euscaphic Acid,2016
ETCM_chemical_id_2017,"Methyl 4,6-Di-O-Galloyl-Î’-D-Glucopyranoside",2017
ETCM_chemical_id_2018,Methyl 6-O-Digalloyl-Î’-D-Glucopyranoside I,2018
ETCM_chemical_id_2019,Methyl 6-O-Digalloyl-Î’-D-Glucopyranoside Ii,2019
ETCM_chemical_id_2020,"Methyl 2,3,4,6-Tetra-O-Galloyl-Î’-D-Glucopyranoside",2020
ETCM_chemical_id_2021,"Methyl 2,3,6-Tri-O-Galloyl-Î’-D-Glucopyranoside",2021
